subject,trial,image,time,Fixation POG X,Fixation POG Y,Fixation POG time since calibration,Fixation POG duration,Fixation POG ID,Valid POG fixation?,Best POG X,Best POG Y,Valid Best POG fixation?
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.39384,0.48707,0.60544,14.98282,0.41101,3716,1,0.49027,0.62399,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.41020,0.48719,0.60612,14.98282,0.42738,3716,1,0.49027,0.62399,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.42656,0.48719,0.60816,14.98282,0.44374,3716,1,0.48733,0.66304,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.44306,0.48683,0.60895,14.98282,0.46024,3716,1,0.47683,0.63106,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.45953,0.48650,0.60968,14.98282,0.47671,3716,1,0.47683,0.63106,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.47596,0.48645,0.61089,14.98282,0.49313,3716,1,0.48492,0.64702,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.49230,0.48764,0.61234,14.98282,0.50948,3716,1,0.52448,0.65721,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.50875,0.48875,0.61370,14.98282,0.52593,3716,1,0.52448,0.65721,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.52510,0.48995,0.61400,14.98282,0.54227,3716,1,0.52924,0.62410,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.54145,0.49130,0.61405,14.98282,0.55863,3716,1,0.53742,0.61550,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.55802,0.49258,0.61409,14.98282,0.57520,3716,1,0.53742,0.61550,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.57436,0.49345,0.61304,14.98282,0.59153,3716,1,0.52452,0.57550,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.59084,0.50922,0.63451,14.98282,0.59153,3716,0,0.51692,0.67288,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.60730,0.51307,0.65369,14.98282,0.59153,3716,0,0.51692,0.67288,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.62365,0.51950,0.64427,14.98282,0.59153,3716,0,0.53235,0.62541,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.64007,0.51773,0.63417,15.59084,0.04923,3717,1,0.51241,0.60386,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.65653,0.51666,0.62810,15.59084,0.06569,3717,1,0.51241,0.60386,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.67296,0.51813,0.62857,15.59084,0.08212,3717,1,0.52549,0.63092,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.68946,0.52042,0.62576,15.59084,0.09862,3717,1,0.53415,0.60890,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.70594,0.52214,0.62366,15.59084,0.11510,3717,1,0.53415,0.60890,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.72237,0.52242,0.62541,15.59084,0.13153,3717,1,0.52472,0.63942,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.73883,0.52134,0.62305,15.59084,0.14799,3717,1,0.51164,0.60188,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.75519,0.52046,0.62113,15.59084,0.16435,3717,1,0.51164,0.60188,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.77171,0.51858,0.61920,15.59084,0.18087,3717,1,0.49793,0.59793,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.78810,0.51773,0.61557,15.59084,0.19726,3717,1,0.50746,0.57204,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.80449,0.51700,0.61246,15.59084,0.21365,3717,1,0.50746,0.57204,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.82087,0.51685,0.61213,15.59084,0.23003,3717,1,0.51475,0.60749,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.83740,0.51632,0.60966,15.59084,0.24656,3717,1,0.50835,0.57269,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.85380,0.51582,0.60758,15.59084,0.26296,3717,1,0.50798,0.57417,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.87011,0.51575,0.60496,15.59084,0.27927,3717,1,0.51456,0.56059,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.88685,0.51417,0.60344,15.59084,0.29601,3717,1,0.48558,0.57594,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.90327,0.51272,0.60214,15.59084,0.31243,3717,1,0.48523,0.57748,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.91971,0.51189,0.60116,15.59084,0.32887,3717,1,0.49535,0.58163,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.93614,0.51145,0.59858,15.59084,0.34530,3717,1,0.50209,0.54426,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.95239,0.51108,0.59605,15.59084,0.36155,3717,1,0.50309,0.54044,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.96896,0.50398,0.56926,15.59084,0.36155,3717,0,0.51581,0.55231,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,15.98535,0.49910,0.55351,15.59084,0.36155,3717,0,0.49423,0.53777,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.00171,0.49777,0.54696,15.59084,0.36155,3717,0,0.49510,0.53386,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.01832,0.49855,0.55043,15.96896,0.04936,3718,1,0.50088,0.56085,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.03472,0.49530,0.54531,15.96896,0.06577,3718,1,0.48229,0.52483,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.05092,0.49326,0.54123,15.96896,0.08196,3718,1,0.48310,0.52080,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.06755,0.49342,0.53649,15.96896,0.09859,3718,1,0.49434,0.50809,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.08397,0.49446,0.53516,15.96896,0.11501,3718,1,0.50176,0.52581,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.10043,0.49540,0.53349,15.96896,0.13148,3718,1,0.50291,0.52012,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.11687,0.49702,0.53180,15.96896,0.14791,3718,1,0.51159,0.51660,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.13322,0.49801,0.53179,15.96896,0.16426,3718,1,0.50792,0.53172,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.14972,0.49893,0.53134,15.96896,0.18077,3718,1,0.50906,0.52632,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.16615,0.50033,0.52759,15.96896,0.19720,3718,1,0.51714,0.48261,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.18235,0.50118,0.52331,15.96896,0.21339,3718,1,0.51228,0.46778,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.19886,0.50192,0.51961,15.96896,0.22990,3718,1,0.51228,0.46778,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.21536,0.50155,0.52001,15.96896,0.24640,3718,1,0.49597,0.52598,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.23173,0.50265,0.51951,15.96896,0.26277,3718,1,0.52014,0.51142,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.24811,0.50359,0.51917,15.96896,0.27915,3718,1,0.51971,0.51347,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.26447,0.50402,0.51976,15.96896,0.29552,3718,1,0.51170,0.53046,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.28084,0.50390,0.52139,15.96896,0.31188,3718,1,0.50163,0.55229,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.29747,0.50377,0.52296,15.96896,0.32852,3718,1,0.50121,0.55436,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.31384,0.50350,0.52392,15.96896,0.34488,3718,1,0.49786,0.54407,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.33024,0.50317,0.52499,15.96896,0.36128,3718,1,0.49577,0.54862,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.34671,0.50284,0.52606,15.96896,0.37775,3718,1,0.49536,0.55065,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.36310,0.50301,0.52738,15.96896,0.39414,3718,1,0.50702,0.55888,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.37952,0.50233,0.52925,15.96896,0.41056,3718,1,0.48528,0.57611,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.39600,0.50168,0.53106,15.96896,0.42704,3718,1,0.48486,0.57809,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.41236,0.50145,0.53232,15.96896,0.44340,3718,1,0.49531,0.56634,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.42879,0.50089,0.53369,15.96896,0.45983,3718,1,0.48526,0.57210,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.44531,0.50036,0.53504,15.96896,0.47635,3718,1,0.48485,0.57410,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.46174,0.49391,0.56178,15.96896,0.47635,3718,0,0.49246,0.56576,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.47808,0.49830,0.56829,15.96896,0.47635,3718,0,0.50269,0.57481,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.49452,0.49976,0.57047,15.96896,0.47635,3718,0,0.50269,0.57481,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.51095,0.50015,0.56959,16.46174,0.04921,3719,1,0.50133,0.56696,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.52733,0.49969,0.56389,16.46174,0.06559,3719,1,0.49786,0.54107,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.54376,0.49939,0.56008,16.46174,0.08202,3719,1,0.49786,0.54107,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.56007,0.49941,0.55587,16.46174,0.09833,3719,1,0.49958,0.53062,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.57670,0.50029,0.55469,16.46174,0.11496,3719,1,0.50640,0.54639,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.59305,0.50097,0.55377,16.46174,0.13130,3719,1,0.50640,0.54639,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.60939,0.50165,0.55510,16.46174,0.14764,3719,1,0.50784,0.56707,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.62582,0.50227,0.55624,16.46174,0.16408,3719,1,0.50841,0.56766,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.64225,0.50278,0.55719,16.46174,0.18051,3719,1,0.50841,0.56766,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.65874,0.50294,0.55559,16.46174,0.19700,3719,1,0.50488,0.53633,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.67512,0.50262,0.55551,16.46174,0.21338,3719,1,0.49848,0.55453,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.69153,0.50235,0.55545,16.46174,0.22979,3719,1,0.49848,0.55453,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.70801,0.50178,0.55577,16.46174,0.24627,3719,1,0.49335,0.56067,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.72448,0.50062,0.55677,16.46174,0.26274,3719,1,0.48202,0.57281,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.74087,0.49959,0.55766,16.46174,0.27913,3719,1,0.48202,0.57281,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.75731,0.49996,0.55829,16.46174,0.29557,3719,1,0.50656,0.56951,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.77380,0.50028,0.55849,16.46174,0.31206,3719,1,0.50642,0.56223,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.79023,0.50057,0.55866,16.46174,0.32848,3719,1,0.50642,0.56223,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.80664,0.50131,0.55912,16.46174,0.34490,3719,1,0.51687,0.56867,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.82308,0.50173,0.55879,16.46174,0.36133,3719,1,0.51091,0.55156,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.83942,0.50211,0.55849,16.46174,0.37768,3719,1,0.51091,0.55156,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.85602,0.50214,0.55992,16.46174,0.39427,3719,1,0.50285,0.59436,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.87238,0.50214,0.56008,16.46174,0.41063,3719,1,0.50212,0.56390,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.88865,0.50214,0.56022,16.46174,0.42691,3719,1,0.50212,0.56390,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.90525,0.50245,0.55896,16.46174,0.44351,3719,1,0.51091,0.52488,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.92169,0.50269,0.55810,16.46174,0.45995,3719,1,0.50944,0.53413,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.93808,0.50292,0.55730,16.46174,0.47633,3719,1,0.50944,0.53413,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.95456,0.50314,0.55656,16.46174,0.49281,3719,1,0.50978,0.53416,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.97099,0.50356,0.55654,16.46174,0.50925,3719,1,0.51642,0.55610,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,16.98747,0.50395,0.55653,16.46174,0.52573,3719,1,0.51642,0.55610,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,17.00392,0.50416,0.55549,16.46174,0.54218,3719,1,0.51137,0.52113,1
s998,2,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_3d4.jpg,17.02023,0.50411,0.55489,16.46174,0.55849,3719,1,0.50216,0.53475,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.67749,0.48688,0.59009,17.57874,0.09875,3720,1,0.48556,0.58807,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.69375,0.48657,0.59069,17.57874,0.11501,3720,1,0.48439,0.59494,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.71014,0.48475,0.59075,17.57874,0.13140,3720,1,0.47017,0.59119,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.72664,0.48329,0.59079,17.57874,0.14791,3720,1,0.47017,0.59119,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.74320,0.48374,0.58733,17.57874,0.16446,3720,1,0.48822,0.55266,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.75978,0.48369,0.58885,17.57874,0.18105,3720,1,0.48314,0.60557,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.77611,0.48365,0.59013,17.57874,0.19737,3720,1,0.48314,0.60557,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.79278,0.48377,0.59061,17.57874,0.21404,3720,1,0.48532,0.59685,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.80918,0.48450,0.59177,17.57874,0.23044,3720,1,0.49474,0.60796,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.82562,0.48514,0.59278,17.57874,0.24688,3720,1,0.49474,0.60796,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.84196,0.48537,0.59221,17.57874,0.26322,3720,1,0.48911,0.58310,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.85854,0.48539,0.59263,17.57874,0.27980,3720,1,0.48564,0.59977,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.87482,0.48540,0.59301,17.57874,0.29608,3720,1,0.48564,0.59977,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.89136,0.48537,0.59214,17.57874,0.31262,3720,1,0.48477,0.57570,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.90772,0.48564,0.59143,17.57874,0.32898,3720,1,0.49101,0.57710,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.92537,0.48588,0.59077,17.57874,0.34663,3720,1,0.49101,0.57710,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.94060,0.48584,0.59012,17.57874,0.36186,3720,1,0.48486,0.57564,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.95690,0.48589,0.58960,17.57874,0.37816,3720,1,0.48706,0.57780,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.97329,0.48593,0.58913,17.57874,0.39455,3720,1,0.48706,0.57780,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,17.98988,0.48670,0.58976,17.57874,0.41114,3720,1,0.50585,0.60557,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.00637,0.48737,0.58963,17.57874,0.42763,3720,1,0.50466,0.58603,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.02275,0.48798,0.58950,17.57874,0.44401,3720,1,0.50466,0.58603,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.03913,0.48853,0.58965,17.57874,0.46040,3720,1,0.50377,0.59407,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.05566,0.48865,0.59162,17.57874,0.47692,3720,1,0.49212,0.64847,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.07199,0.48876,0.59345,17.57874,0.49325,3720,1,0.49212,0.64847,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.08850,0.48848,0.59430,17.57874,0.50976,3720,1,0.47989,0.62056,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.10486,0.48869,0.59406,17.57874,0.52612,3720,1,0.49523,0.58665,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.12121,0.48888,0.59385,17.57874,0.54247,3720,1,0.49523,0.58665,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.13771,0.48961,0.59429,17.57874,0.55898,3720,1,0.51436,0.60923,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.15419,0.48985,0.59384,17.57874,0.57545,3720,1,0.49847,0.57839,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.17052,0.49009,0.59343,17.57874,0.59178,3720,1,0.49847,0.57839,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.18704,0.49032,0.59253,17.57874,0.60830,3720,1,0.49888,0.55954,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.20325,0.49079,0.59306,17.57874,0.62451,3720,1,0.50860,0.61319,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.21979,0.49123,0.59357,17.57874,0.64105,3720,1,0.50860,0.61319,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.23622,0.49151,0.59325,17.57874,0.65748,3720,1,0.50275,0.58051,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.25244,0.49218,0.59298,17.57874,0.67370,3720,1,0.51943,0.58186,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.26897,0.49281,0.59272,17.57874,0.69023,3720,1,0.51943,0.58186,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.28551,0.49306,0.59303,17.57874,0.70677,3720,1,0.50373,0.60625,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.30188,0.49304,0.59216,17.57874,0.72314,3720,1,0.49223,0.55395,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.31845,0.49302,0.59133,17.57874,0.73971,3720,1,0.49223,0.55395,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.33486,0.49336,0.59177,17.57874,0.75612,3720,1,0.50881,0.61191,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.35133,0.49391,0.59120,17.57874,0.77259,3720,1,0.51963,0.56463,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.36774,0.49459,0.59087,17.57874,0.78900,3720,1,0.51963,0.56463,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.38411,0.49526,0.58967,17.57874,0.80537,3720,1,0.51854,0.54993,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.40061,0.49544,0.58987,17.57874,0.82187,3720,1,0.50344,0.59082,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.41699,0.49562,0.59008,17.57874,0.83825,3720,1,0.50344,0.59082,1
